Rk,Player,Nation,Pos,Squad,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,Date_of_Birth,Goals_per_90,Shot_Accuracy,Goal_Conversion_Rate
147,Jeremy Doku Sr.,BEL Jr.,"FW,MF Sr.",Manchester City II,22.781153023931843,13.052824437816492,1.900580920615038,33.82073385647194,11.131301327822694,36.14164138459186,2.320306584283115,0.7810641101101655,0.0550585321348691,0.1416137817827431,18.180704527412352,0.0,0.0,0.0,1.7384510260851274,1.736800608655369,0.0332817423514095,0.4789584244773619,,0.14560687073279688,32.91265463091839,5.619573273249192
15,Nathan Aké,NED,DF,Manchester City,29.0,19.5,2.0,19.0,5.0,26.3,0.98,0.26,0.11,0.4,10.9,0.0,0.0,0.0,2.1,2.1,0.11,-0.1,,0.10256410256410256,26.31578947368421,10.526315789473683
416,Kalvin Phillips,ENG II,MF II,West Ham Jr.,33.0711107056886,3.9400069592824503,0.0,3.0050642659008138,1.7553085831231785,64.2083238596182,0.9474161570053898,0.5344439984516036,0.0,0.0,27.551923911386,0.0,0.0,0.0,0.0937612015962545,0.1031829209070235,0.0333955040651131,-0.0949124420073138,1980-12-02,0.0,58.41168200763913,0.0
544,Joe White,ENG,MF,Newcastle Utd,21.0,0.1,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
103,Ryan Christie Sr.,SCO II,MF Sr.,Bournemouth II,28.499159999267604,25.435622940936216,0.0,31.882784576770888,9.978466467755512,31.589062184824986,1.125167621461181,0.5356776037733949,0.0,0.0,16.653905880340627,0.0,0.0,0.0,1.3457263086111837,1.756550834144823,0.0575628525317592,-1.4278929905341726,,0.0,31.297349338255753,0.0
188,Lyle Foster,RSA,"FW,MF",Burnley,23.0,15.3,4.0,23.0,10.0,43.5,1.51,0.65,0.17,0.4,15.4,0.0,0.0,0.0,2.6,2.6,0.12,1.4,,0.26143790849673204,43.47826086956522,17.391304347826086
5,Elijah Adebayo II,ENG,FW,Luton Town II,23.51091846664361,11.78853654100151,9.45794963681407,30.39257516763334,13.075864255016318,35.36975015650069,2.2091868789158804,0.8577713281638963,0.2849651582523922,0.7925144354506111,8.055315031869867,0.0,0.0,0.0,5.572357586079638,6.110755608219334,0.2046453937026015,3.101295320490853,,0.8023005742840541,43.02321926620255,31.119276943950247
167,Emerson,BRA,DF,Tottenham,25.0,10.7,1.0,5.0,3.0,60.0,0.47,0.28,0.2,0.33,21.4,0.0,0.0,0.0,0.2,0.2,0.03,0.8,,0.09345794392523366,60.0,20.0
306,Saša Lukić,SRB,MF,Fulham,27.0,9.4,1.0,10.0,3.0,30.0,1.07,0.32,0.1,0.33,17.7,0.0,0.0,0.0,1.4,1.4,0.14,-0.4,,0.10638297872340426,30.0,10.0
134,Leander Dendoncker,BEL,MF,Aston Villa,28.0,1.3,1.0,2.0,1.0,50.0,1.51,0.76,0.5,1.0,12.5,0.0,0.0,0.0,0.7,0.7,0.37,0.3,1995-09-03,0.7692307692307692,50.0,50.0
151 Sr.,Abdoulaye Doucouré Sr.,MLI Jr.,"FW,MF",Everton Sr.,37.13326883610005,19.2142329230222,5.53445816706511,32.783171734498694,20.179199591575895,39.35628533347284,1.8523022110789116,0.7274330281166609,0.1367300530409111,0.28390115323357,10.408273393921466,0.0,0.0,0.0,6.957814577755232,7.634735888108509,0.1530010425535217,-0.6118890552802267,,0.28803950640328746,61.55353043629006,16.88200950135962
430 Sr.,David Raya II,ESP Sr.,GK II,Arsenal Sr.,25.45461511931758,24.728062116720437,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
493 Jr.,Matt Targett,ENG,DF II,Newcastle Utd Sr.,26.92938575402969,0.8011647377185727,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
456 Sr.,Bukayo Saka II,ENG,FW Sr.,Arsenal Sr.,26.19275332922656,31.787722950727687,12.179377731376364,86.09005959471058,23.05636523266868,33.77212999443856,3.126859525171666,0.8985007559342282,0.1299291022307715,0.3862273104328744,18.75785711582884,0.0,5.984246712504728,4.946742795592323,13.771515291119895,7.306759705317053,0.1069185439897578,1.510293807367575,,0.3831472216570817,26.78168111534827,14.1472520622168
446 II,Antonee Robinson Jr.,USA Jr.,DF,Fulham Sr.,28.00794552229307,35.12176530935073,0.0,14.02579881647733,8.146025961526009,55.64538803055279,0.4013514280641514,0.2617640628511035,0.0,0.0,25.172680911170147,0.0,0.0,0.0,0.4876752510337895,0.4944851447478358,0.0439322784481415,-0.7039677032730879,1998-06-04,0.0,58.07887356801498,0.0
354,Mason Mount,ENG Sr.,"MF,FW II",Manchester Utd Jr.,23.56768905119562,4.173071585409832,0.9355522156537456,4.279364802121373,1.0290275729829104,24.58311587169272,0.7877396589746585,0.18001689778468,0.2271241786796173,0.8031644637864122,13.404330396948067,0.0,0.0,0.0,0.3077418023342859,0.3162869831905756,0.0670900386595044,0.6523484553347277,,0.22418791446681263,24.046269027421996,21.861941173838982
434,Sergio Reguilón,ESP,DF,Manchester Utd,27.0,4.6,0.0,4.0,0.0,0.0,0.87,0.0,0.0,0.2930031659797224,18.1,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,,0.0,0.0,0.0
459 Sr.,Albert Sambi Lokonga Jr.,BEL Jr.,MF,Luton Town,26.86175325627031,7.835632697788069,0.0,6.289772086384568,0.953730558430697,14.34085404777708,0.7177495141781466,0.1148837154069156,0.0,0.0,26.657744933504887,0.0,0.0,0.0,0.3412999610804101,0.437443573542201,0.0481180733992222,-0.3652627016154113,2004-02-11,0.0,15.163197415296365,0.0
111,Lewis Cook,ENG,MF,Bournemouth,27.0,24.0,0.0,10.0,3.0,30.0,0.42,0.13,0.0,0.0,22.9,0.0,0.0,0.0,0.3,0.3,0.03,-0.3,,0.0,30.0,0.0
74 Jr.,Armando Broja Sr.,ALB Sr.,FW Jr.,Fulham II,23.34198090626526,0.6044429494592615,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
538,Ollie Watkins,ENG,FW,Aston Villa,28.0,30.0,18.0,91.0,42.0,46.2,3.03,1.4,0.2,0.43,12.5,0.0,0.0,0.0,15.0,15.0,0.17,3.0,,0.6,46.15384615384615,19.78021978021978
273 Sr.,Lloyd Kelly II,ENG Jr.,DF Sr.,Bournemouth,25.30115560903611,14.907578797192455,0.0,3.469318050966661,0.936278888799284,31.44399760255418,0.2089150504120435,0.0576825630076799,0.0,0.0,9.718373668586397,0.0,0.0,0.0,0.2463711535890456,0.3070750988605945,0.0820840666762861,-0.2908944295936475,,0.0,26.987404298040857,0.0
428 Jr.,Jacob Ramsey,ENG Sr.,"FW,MF",Aston Villa II,25.24192807097244,9.057458865763993,1.1452428534303831,18.82475426705358,3.710554666941956,19.190122433816963,1.645585823850768,0.4423054897572069,0.0508000571708606,0.2332072470314815,14.597779830144182,0.0,0.0,0.0,2.015975177992646,2.494605310604628,0.1019475446235045,-1.3132933013397392,1991-09-22,0.12644196020135967,19.711039062199273,6.083706789388197
384 II,Angelo Ogbonna,ITA Sr.,DF II,West Ham,32.89294355120977,3.203373018330584,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1995-12-16,0.0,,
63,Benicio Boaitey,ENG,"DF,FW",Brighton,20.0,0.2,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
145 II,Lewis Dobbin II,ENG II,MF,Everton Sr.,19.440414051236793,2.525034488834037,1.0358938113265397,4.63631084514798,2.3409378264180827,41.64029681036587,2.426693529899421,0.9485307917787528,0.184554816016471,0.4539343575903687,13.058719590625651,0.0,0.0,0.0,0.3294013973438217,0.2633053866653292,0.0480884052617289,0.7380089372260846,,0.4102493712095296,50.49139077609378,22.343062100994146
407 II,Ben Parkinson II,ENG II,FW Jr.,Newcastle Utd II,22.1693705998906,0.2862224746108606,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
327,Neal Maupay,FRA,FW,Everton,27.0,1.2,0.0,5.0,4.0,80.0,4.05,3.24,0.0,0.0,12.5,0.0,0.0,0.0,1.4,1.4,0.29,-1.4,,0.0,80.0,0.0
429,Marcus Rashford,ENG,FW,Manchester Utd,26.0,24.0,7.0,58.0,19.0,32.8,2.42,0.79,0.09,0.26,17.1,1.0,2.0,2.0,7.1,5.5,0.1,-0.1,1983-11-09,0.2916666666666667,32.758620689655174,12.068965517241379
356,Mykhailo Mudryk,UKR,"FW,MF",Chelsea,23.0,12.0,4.0,24.0,7.0,29.2,2.0,0.58,0.17,0.57,17.6,0.0,0.0,0.0,3.3,3.3,0.14,0.7,,0.3333333333333333,29.166666666666668,16.666666666666664
502,Harry Toffolo II,ENG Jr.,DF Jr.,Nott'ham Forest Sr.,23.78118196190529,12.606355028414098,0.9248561354920528,8.335617065684895,4.504089783597963,71.41070209160164,0.5080181321837324,0.2760198167688115,0.1266033671286373,0.2354612615349802,16.889025988067285,0.0,0.0,0.0,1.6465096454710637,1.3077136167759464,0.248899841288269,-0.6058349735743535,,0.07336427804924366,54.0342694260738,11.09523300079839
250,Raúl Jiménez,MEX,FW,Fulham,32.0,14.2,5.0,37.0,15.0,40.5,2.61,1.06,0.14,0.33,15.0,0.0,0.0,0.0,4.5,4.5,0.12,0.5,1992-12-17,0.35211267605633806,40.54054054054054,13.513513513513514
355 Jr.,Divin Mubama Sr.,ENG II,FW,West Ham Sr.,22.154228428885773,0.9800595808447476,0.0,0.8222310597092111,0.0,0.0,1.0220571852556233,0.0,0.0,0.2930031659797224,14.80654890830499,0.0,0.0,0.0,0.1069581710373742,0.1147844977078017,0.1312337483529937,-0.1154472847265651,,0.0,0.0,0.0
319,Lisandro Martínez,ARG,DF,Manchester Utd,26.0,6.4,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,2003-04-11,0.0,,
111 Sr.,Lewis Cook,ENG II,MF Jr.,Bournemouth Sr.,27.95518178040117,24.11363487791667,0.0,11.274686209532785,3.4060169933438296,28.582222510519095,0.4232086392338071,0.1480965845237049,0.0,0.0,24.365371207406803,0.0,0.0,0.0,0.3187789396538288,0.2615029564829945,0.0347858558716525,-0.3403834763864693,,0.0,30.20941718505683,0.0
533 II,Kyle Walker Jr.,ENG,DF Jr.,Manchester City Sr.,35.067520231281556,22.73385963864376,0.0,16.57770119801468,3.495896128732446,15.74642826700375,0.6693424332863847,0.1140518547875061,0.0,0.0,34.2028682012592,0.8943468098084637,0.0,0.0,0.3203327724871879,0.3514342282896189,0.0232899178052939,-0.3509456233133325,1994-10-05,0.0,21.08794269467898,0.0
440,Chris Richards,USA,"DF,MF",Crystal Palace,24.0,17.3,1.0,6.0,1.0,16.7,0.35,0.06,0.17,1.0,9.7,0.0,0.0,0.0,0.3,0.3,0.05,0.7,,0.057803468208092484,16.666666666666664,16.666666666666664
199 II,Alfie Gilchrist,ENG,DF Jr.,Chelsea II,17.554486141989774,0.3945736272854059,0.0,2.2037726493608196,0.0,0.0,3.9854417156195296,0.0,0.0,0.2930031659797224,12.033398063642938,0.0,0.0,0.0,0.0877084741183647,0.0946721442475979,0.0306258483461971,-0.0893532570569117,,0.0,0.0,0.0
495,Nuno Tavares,POR,DF,Nott'ham Forest,24.0,5.1,0.0,7.0,1.0,14.3,1.38,0.2,0.0,0.0,26.1,0.0,0.0,0.0,0.2,0.2,0.02,-0.2,,0.0,14.285714285714285,0.0
546 II,Willian,BRA Jr.,FW,Fulham II,31.487161581558723,17.567855191609976,3.761129875576507,45.8541905891762,16.56504428224227,40.00759160062958,2.2905599556775935,0.8199972213857124,0.0530113731560472,0.1128284866857429,21.775468114435284,1.915431157263096,2.302744302529085,1.7359240191817946,5.767474658280511,3.22508040250186,0.0844525664855109,-0.8593265709274055,1980-10-27,0.21409158002240025,36.12547527150641,8.20236891601422
320 II,Han-Noah Massengo,FRA Sr.,"MF,DF",Burnley Jr.,25.487866699048848,0.1996885119129311,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
453,Joe Rothwell Jr.,ENG Sr.,MF,Bournemouth,25.856838167829633,5.061762459875007,0.0,2.3855143706263604,0.0,0.0,0.452130768207646,0.0,0.0,0.2930031659797224,24.85999595083309,0.0,0.0,0.0,0.1022057632106418,0.1136855022059,0.0445224271271967,-0.0889290497602933,,0.0,0.0,0.0
93,Matty Cash,POL,DF,Aston Villa,26.0,21.1,2.0,31.0,13.0,41.9,1.47,0.62,0.06,0.15,15.4,0.0,0.0,0.0,4.1,4.1,0.14,-2.1,,0.0947867298578199,41.935483870967744,6.451612903225806
403,Cole Palmer,ENG,MF,Manchester City,21.0,0.1,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
484,Dominic Solanke,ENG,FW,Bournemouth,26.0,30.6,16.0,88.0,30.0,34.1,2.87,0.98,0.17,0.5,11.8,0.0,1.0,2.0,17.0,15.4,0.17,-1.0,,0.5228758169934641,34.090909090909086,18.181818181818183
547 Jr.,Joe Willock,ENG II,MF Jr.,Newcastle Utd II,21.07200263536869,4.723743261860403,0.815150078515478,8.039741452911189,2.9631987487232383,48.56926503344351,1.4567137736529228,0.6592776276900847,0.1364097909443544,0.3261631948860643,9.275884609895456,0.0,0.0,0.0,0.8621805605965275,0.8611613386168249,0.1378906502435021,0.1848539177087715,1998-10-27,0.1725644331894614,36.85689105898131,10.13900861476475
388,Andrew Omobamidele,IRL,DF,Nott'ham Forest,21.0,7.5,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1993-06-18,0.0,,
385,Michael Olakigbe,ENG,"DF,FW",Brentford,19.0,0.7,0.0,3.0,0.0,0.0,4.58,0.0,0.0,0.2930031659797224,20.5,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,,0.0,0.0,0.0
334,John McGinn,SCO,"MF,FW",Aston Villa,29.0,27.4,6.0,35.0,14.0,40.0,1.28,0.51,0.17,0.43,19.5,3.0,0.0,0.0,4.3,4.3,0.12,1.7,,0.21897810218978103,40.0,17.142857142857142
160,Ederson,BRA,GK,Manchester City,30.0,25.7,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
15 Sr.,Nathan Aké Sr.,NED Sr.,DF II,Manchester City Jr.,27.656476970557925,17.31973977547516,1.612509929031538,20.54167401159236,4.4497409825734575,31.283026037213773,0.8068807422862162,0.2201014556263481,0.1289564462103494,0.4625656122939557,10.990346781244464,0.0,0.0,0.0,1.9166129023419332,1.9336521143881955,0.1129318987151129,-0.1183122052147216,1998-05-04,0.09310243398199666,21.662017321773867,7.849944109333758
381,Michael Obafemi,IRL,"FW,MF",Burnley,23.0,0.2,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.2930031659797224,19.8,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,,0.0,0.0,0.0
449 Sr.,Jay Rodriguez Sr.,ENG,FW Sr.,Burnley,28.970834836011875,7.497736669354422,1.8523280757457472,16.10237582698286,5.641196186679605,34.12380927988735,1.9920478553033123,0.5967086346924971,0.0404966208227061,0.193492255413897,11.244315641510749,0.0,1.1344990030996354,1.150441683304808,3.2656411823272338,2.168265467945977,0.1054707312081413,-1.61496366174641,1983-06-12,0.24705163136987554,35.03331587396323,11.503445799853885
310,Noni Madueke,ENG,FW,Chelsea,22.0,5.1,3.0,16.0,6.0,37.5,3.12,1.17,0.13,0.33,19.4,0.0,1.0,1.0,1.4,0.7,0.04,1.6,,0.5882352941176471,37.5,18.75
104,Carney Chukwuemeka,ENG,"MF,FW",Chelsea,20.0,2.3,1.0,3.0,2.0,66.7,1.3,0.87,0.33,0.5,19.9,0.0,0.0,0.0,0.2,0.2,0.05,0.8,,0.4347826086956522,66.66666666666666,33.33333333333333
3 Sr.,Tyler Adams Jr.,USA Sr.,MF,Bournemouth Sr.,26.091197025237783,0.9839523287694428,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1983-10-23,0.0,,
423 Sr.,Jarell Quansah II,ENG II,DF II,Liverpool II,22.64535395821683,6.7758366544059765,0.0,2.830442204646131,1.026082079386542,32.01847171054684,0.3427120816995538,0.1319923581154575,0.0,0.0,14.686096948945108,0.0,0.0,0.0,0.1168372932624087,0.1117316742876571,0.0351092299762658,-0.106722394761819,,0.0,36.25165275243008,0.0
548 Jr.,Callum Wilson,ENG,FW II,Newcastle Utd,35.205819793810235,11.2456534280241,7.817249510911934,32.02579096494054,16.861122843659672,41.74325566468477,3.419224686710232,1.2786592550399951,0.1819773185763362,0.2700786894258795,10.425353234549169,0.0,1.6598842996676122,2.375826029412297,5.920879470278594,5.094870102563634,0.2256862492997073,-0.1762539223845825,,0.6951351969847653,52.648575837261845,24.40923167040489
Rk II,Player Sr.,N Sr.,Pos II,Squad,25.80574439872657,12.221896622147554,1.732704723899454,15.049887798029594,5.086075281953166,31.144801929744617,1.3964618281447314,0.43306169190365734,0.08967400451277617,0.2930031659797224,16.607032522832604,0.4158278060564607,0.14238310862950987,0.15729279924615147,1.732065452335623,1.610525818608409,0.10167988567006811,-0.018017621712435424,,0.14177052690493092,33.7947720953711,11.513074031862937
175,Łukasz Fabiański,POL,GK,West Ham,38.0,6.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
557,Illia Zabarnyi,UKR,DF,Bournemouth,21.0,31.0,1.0,8.0,2.0,25.0,0.26,0.06,0.13,0.5,7.5,0.0,0.0,0.0,1.1,1.1,0.14,-0.1,,0.03225806451612903,25.0,12.5
533,Kyle Walker,ENG,DF,Manchester City,33.0,25.1,0.0,16.0,3.0,18.8,0.64,0.12,0.0,0.0,29.4,1.0,0.0,0.0,0.4,0.4,0.02,-0.4,,0.0,18.75,0.0
285,Emil Krafth,SWE,DF,Newcastle Utd,29.0,3.6,0.0,2.0,0.0,0.0,0.55,0.0,0.0,0.2930031659797224,17.9,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,,0.0,0.0,0.0
383,Chiedozie Ogbene,IRL,"MF,DF",Luton Town,26.0,21.1,4.0,32.0,13.0,40.6,1.51,0.62,0.13,0.31,15.3,0.0,0.0,0.0,4.1,4.1,0.13,-0.1,,0.1895734597156398,40.625,12.5
387,Robin Olsen,SWE,GK,Aston Villa,34.0,2.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1993-07-20,0.0,,
411 II,Sydie Peck,ENG Jr.,MF Sr.,Sheffield Utd,16.904466270367564,0.1084627892427404,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,1993-12-23,0.0,,
272 Jr.,Caoimhín Kelleher,IRL II,GK,Liverpool Sr.,20.778472740239337,9.817744588566375,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
403,Cole Palmer,ENG II,MF II,Manchester City,18.117482264113377,0.1043569342444115,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,0.0,,
445 Jr.,Andrew Robertson Sr.,SCO,DF II,Liverpool Sr.,27.22159380981468,13.741892830604574,0.9347759046867904,8.340555237911708,2.1124322344159756,23.10805396275138,0.5020592237780941,0.1424377464213353,0.1469863866976999,0.4512776133257385,14.42551305845138,0.0,0.0,0.0,0.8113181383460298,0.8006674736874849,0.1438644146213857,0.1134812790583082,1997-04-19,0.06802380983534893,25.327237505891542,11.207598031816858
541,Timo Werner,GER,FW,Tottenham,28.0,7.7,2.0,25.0,6.0,24.0,3.27,0.78,0.08,0.33,14.1,0.0,0.0,0.0,3.2,3.2,0.13,-1.2,1998-07-25,0.2597402597402597,24.0,8.0
485 II,Manor Solomon Sr.,ISR Sr.,FW Sr.,Tottenham Jr.,26.85200865499563,2.3146345758737876,0.0,6.986722370672856,1.0473859083313792,12.774185872331454,2.573627545858899,0.4747250772344782,0.0,0.0,16.582807939681736,0.0,0.0,0.0,0.4365194123230639,0.3549236655256825,0.0587662846416537,-0.4413607512543264,,0.0,14.99109099751606,0.0
321,Pape Matar Sarr,SEN,MF,Tottenham,21.0,18.0,3.0,32.0,12.0,37.5,1.78,0.67,0.09,0.25,17.3,0.0,0.0,0.0,2.9,2.9,0.09,0.1,1989-01-15,0.16666666666666666,37.5,9.375
184 Jr.,Phil Foden II,ENG Jr.,"FW,MF II",Manchester City II,21.36377107034109,26.48180570695533,13.383074026844955,96.41223355761949,39.65314879405233,49.231660384000975,3.852017167440323,1.1718003836899973,0.1539566631999574,0.3281734343873093,15.503745108170714,1.9307520622215537,0.0,0.0,9.5906024945917,8.737963726987104,0.1106843701808221,5.091593898766831,,0.5053686359208485,41.12875236974378,13.881095306071028
86,Moisés Caicedo,ECU,MF,Chelsea,22.0,24.1,0.0,8.0,1.0,12.5,0.33,0.04,0.0,0.0,26.1,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,,0.0,12.5,0.0
534,Aaron Wan-Bissaka,ENG,DF,Manchester Utd,26.0,12.8,0.0,2.0,1.0,50.0,0.16,0.08,0.0,0.0,24.5,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,1990-03-15,0.0,50.0,0.0
197 II,Morgan Gibbs-White Jr.,ENG,"MF,FW II",Nott'ham Forest Sr.,23.65645787776165,33.45646210617372,4.519606496453884,59.4816074921284,11.564173888338422,22.704805839156567,1.7606234344835645,0.3975514761015414,0.0537504942744629,0.2704849386756005,20.349310720272968,3.260600384561615,1.063561192176215,1.0906196878987355,6.615548977962191,4.452490509243327,0.0870173152784374,-1.4419689429692188,,0.13508919389357316,19.441596109971957,7.598326082649992
418 II,Jaden Philogene Bidace Sr.,ENG II,FW,Aston Villa Jr.,23.353814554794074,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
313 Jr.,Orel Mangala Sr.,BEL Sr.,MF Sr.,Nott'ham Forest II,24.791891339450917,20.37015468241239,1.0325012986882955,9.554407652585857,0.9369866767464412,11.017024331414936,0.4985563460062088,0.0621721714098264,0.0844679754321938,1.059562912646983,16.280526878347175,0.0,0.0,0.0,0.9473748648061304,0.7219365407910576,0.081915379863673,0.2301098187285962,1998-04-20,0.05068696407984364,9.806852615220475,10.80654433254011
194,Alejandro Garnacho,ARG,FW,Manchester Utd,19.0,22.1,7.0,73.0,19.0,26.0,3.3,0.86,0.1,0.37,15.7,0.0,0.0,0.0,6.4,6.4,0.09,0.6,,0.3167420814479638,26.027397260273972,9.58904109589041
215,Bruno Guimarães,BRA Jr.,MF II,Newcastle Utd II,27.30653101748205,27.554290635413167,4.640943681813744,32.88432942609088,10.14319309523114,27.650986165484262,1.0435139497695998,0.4422198490304714,0.0939179624920122,0.38493459241756,14.763889828814522,0.0,0.0,0.0,3.4745488929367605,3.5443928325972474,0.082923073616454,0.7478508199287516,,0.16842907492051845,30.845065939472654,14.112933919618126
128,David Datro Fofana,CIV,FW,Burnley,21.0,8.3,4.0,16.0,9.0,56.3,1.93,1.09,0.25,0.44,14.8,0.0,0.0,0.0,3.7,3.7,0.23,0.3,,0.48192771084337344,56.25,25.0
278 II,Jakub Kiwior Jr.,POL Jr.,DF,Arsenal Sr.,27.74951145263331,9.025354062264196,0.9682486612552288,5.280085084078673,2.3154285704299045,30.471549663764684,0.5608557981329708,0.2111294383595432,0.1524731323613086,0.5889238874716488,11.87279037394516,0.0,0.0,0.0,0.9304626852678328,0.701780964652099,0.1477754523216957,0.238988586136867,2002-07-06,0.10728096145319796,43.85210718311608,18.33774732484599
254 Sr.,Ben Johnson Jr.,ENG Jr.,"DF,FW Sr.",West Ham II,26.68946290455395,6.012099553178675,0.0,6.629606771313327,1.9158217273582456,29.71934767032454,1.3457499181454455,0.3715806592364514,0.0,0.0,20.542730661585907,0.0,0.0,0.0,0.1618532683675869,0.1693555271353712,0.0333837932098008,-0.2019533384132867,,0.0,28.89796926792267,0.0
297 Sr.,Rico Lewis Sr.,ENG Jr.,"DF,MF Sr.",Manchester City Sr.,17.900756765135952,7.620264847353818,1.9641753441481815,4.351336910200086,4.334874510265843,92.9825988624068,0.721074683735042,0.4614304973151957,0.4631882441505532,0.5882363748391236,13.518252908527892,0.0,0.0,0.0,0.6425579158624642,0.5867595848768398,0.1178033212144571,1.2960718991808418,,0.25775683437436603,99.62167029871549,45.13958318290421
479,Luis Sinisterra Jr.,COL,"FW,MF II",Bournemouth Jr.,27.40416865587716,7.946661246166172,2.078031386451269,26.958434426698048,8.427543437093895,26.10588382001077,4.041445092350221,0.934808890542952,0.0732279794908731,0.2482299669185529,15.838579415288176,0.0,0.0,0.0,2.3532858627725197,2.1036239918945325,0.0974280179592529,-0.5469818516821736,,0.2614974165979209,31.261249461681466,7.708279173635205
392,Tyler Onyango Jr.,ENG,MF Sr.,Everton Sr.,20.538839853263394,0.0,0.0,0.0,0.0,31.144801929744617,0.0,0.0,0.08967400451277617,0.2930031659797224,16.607032522832604,0.0,0.0,0.0,0.0,0.0,0.10167988567006811,0.0,,,,
486,Tomáš Souček,CZE,MF,West Ham,29.0,27.3,6.0,38.0,12.0,31.6,1.39,0.44,0.16,0.5,10.1,0.0,0.0,0.0,6.4,6.4,0.17,-0.4,,0.21978021978021978,31.57894736842105,15.789473684210526
124 Sr.,Danilo II,BRA II,MF Jr.,Nott'ham Forest II,23.369029659435142,13.705178728483208,1.132149010361208,13.854537261133032,3.6450948700675423,20.556184585394835,1.233040813107556,0.3065120706830445,0.0710457549558147,0.2593532560639481,19.32654236250335,0.0,0.0,0.0,0.5960904429255408,0.8144009961240888,0.0599008834094692,0.2558314367608377,,0.08260738752777332,26.30975543509018,8.171684041280065
